timestamp_ms,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,pressureHPa,altitudeM,filteredHeight,filteredVelocity,imuVelocityPrediction,predictedApogeeM,servoCommand
9164,0.610521436,-0.691924274,0.217872351,-0.322419584,5.261568069,0.024514547,979.1134644,449.3075562,448.2030334,29.75012016,10.12248516,453.3773499,70
9174,0.581790984,-0.770932972,0.062249243,-0.327482402,5.249043941,0.025313934,979.1134644,449.3075562,448.500061,29.65019417,10.01667595,453.5646057,70
9184,0.660799682,-0.715866327,0.196324542,-0.334143966,5.233589649,0.024781011,979.1134644,449.3075562,448.7960815,29.55031776,9.911417007,453.7512817,70
9194,0.605733037,-0.730231524,0.37349546,-0.340805531,5.225595474,0.023715161,979.1134644,449.3075562,449.091095,29.45054054,9.806015015,453.9520569,70
9204,0.737414122,-0.749385118,0.181959331,-0.346401215,5.217601776,0.021316998,978.9784546,450.4591675,449.4851074,29.45394325,9.700421333,454.2415466,70
9214,0.687135875,-0.758961916,0.047884032,-0.352263391,5.206409931,0.018385911,978.9784546,450.4591675,449.7791443,29.35447502,9.594731331,454.4310303,70
9224,0.708683729,-0.794874966,0.076614454,-0.355727404,5.192553997,0.017053599,978.9784546,450.4591675,450.0722046,29.25510788,9.488682747,454.6191406,70
9234,0.85473001,-0.701501071,0.038307227,-0.356793284,5.173902035,0.014655436,978.9784546,451.5967102,450.3642578,29.15576935,9.38356781,454.8071899,70
9244,0.701501071,-0.67037648,-0.124498487,-0.357059717,5.156847954,0.013589587,978.8450928,451.5967102,450.7417297,29.1443119,9.278763771,455.0974121,70
9254,0.598550439,-0.713472128,-0.191536129,-0.353862166,5.140860558,0.013589587,978.8450928,451.5967102,451.0326843,29.04523277,9.173528671,455.2893372,70
9264,0.665588081,-0.727837324,0.02873042,-0.351996928,5.129402637,0.013056661,978.8450928,451.5967102,451.3226624,28.94623184,9.06815052,455.4801941,70
9274,0.608127236,-0.701501071,0.162805721,-0.349865228,5.117944717,0.012257273,978.7167969,452.6913452,451.6116333,28.84729195,8.963035583,455.6702271,70
9284,0.505176544,-0.660799682,0.282515794,-0.349865228,5.107553005,0.013323124,978.7167969,452.6913452,451.971283,28.82023621,8.858327866,455.9440918,70
9294,0.861912608,-0.677559078,0.105344877,-0.348266453,5.092098236,0.011724349,978.7167969,452.6913452,452.2590027,28.7215004,8.753452301,456.1382751,70
9304,0.665588081,-0.727837324,-0.153228909,-0.344269514,5.080640316,0.011724349,978.7167969,452.6913452,452.5457153,28.62284279,8.64807415,456.3309631,70
9314,0.636857629,-0.634463429,-0.234631762,-0.340805531,5.0697155,0.008260337,978.586853,453.7997131,452.8314514,28.52422523,8.543629646,456.5234985,70
9324,0.629675031,-0.627280831,-0.08379706,-0.338407338,5.056392193,0.007460949,978.586853,453.7997131,453.1772156,28.48601341,8.439256668,456.776123,70
9334,0.579396784,-0.66798228,-0.134075299,-0.334410399,5.042003155,0.008260337,978.586853,453.7997131,453.4615784,28.38758659,8.334476471,456.9810181,70
9344,0.55784899,-0.660799682,0.031124622,-0.332012266,5.028147221,0.0063951,978.586853,453.7997131,453.7449646,28.28921509,8.229768753,457.1761169,70
9354,0.586579442,-0.600944638,0.064643443,-0.325617135,5.013758183,0.006928025,978.4586182,454.894043,454.0273743,28.19089508,8.125658989,457.370697,70
9364,0.730231524,-0.636857629,-0.134075299,-0.320554376,5.001500607,0.006661562,978.4586182,454.894043,454.3603516,28.14293289,8.021190643,457.6155396,70
9374,0.830788016,-0.641646028,-0.294486821,-0.313093394,4.989243507,0.006661562,978.4586182,454.894043,454.6412964,28.04477119,7.916674137,457.8083496,70
9384,0.821211159,-0.651222885,0.067037649,-0.308830023,4.975121021,0.003996937,978.4586182,455.960083,454.9212646,27.94665909,7.812061787,458.0153503,70
9394,0.938527048,-0.605733037,-0.076614454,-0.303767234,4.964995861,0.006128637,978.3337402,455.960083,455.2002563,27.84859657,7.707904339,458.2116394,70
9404,0.900219858,-0.653617084,-0.055066638,-0.298970878,4.951938629,0.009859112,978.3337402,455.960083,455.5201111,27.79091072,7.603268147,458.4483948,70
9414,1.010353088,-0.572214186,0.098162271,-0.295773357,4.940480709,0.019451762,978.3337402,455.960083,455.7975464,27.69297791,7.499445915,458.6433411,70
9424,0.969651699,-0.588973641,-0.004788403,-0.295240432,4.929289341,0.031176111,978.2088013,457.0262451,456.0739746,27.59508705,7.395456314,458.8370667,70
9434,1.019929886,-0.565031588,-0.067037649,-0.296306252,4.91170311,0.043433387,978.2088013,457.0262451,456.3494263,27.49723816,7.291706085,459.0466614,70
9444,1.07739079,-0.574608386,0.294486821,-0.296572745,4.892784119,0.056223582,978.2088013,457.0262451,456.6584167,27.43224144,7.187860012,459.2783203,70
9454,0.945709646,-0.605733037,0.076614454,-0.29710567,4.87013483,0.065283306,978.2088013,457.0262451,456.932251,27.33448792,7.083702564,459.4743958,70
9464,1.060631394,-0.636857629,-0.01436521,-0.299770296,4.849084377,0.077807046,978.0856323,458.077301,457.2051086,27.23675919,6.979234219,459.6694336,70
9474,0.909796655,-0.581790984,0.179565132,-0.301901996,4.833629131,0.088732004,978.0856323,458.077301,457.4769897,27.13907051,6.875316143,459.8765564,70
9484,0.969651699,-0.569819987,0.260968,-0.305898935,4.817641735,0.099656969,978.0856323,458.077301,457.7757874,27.06760025,6.771517754,460.1030884,70
9494,1.173158884,-0.541089594,0.189141929,-0.308030635,4.799788475,0.112180702,978.0856323,458.077301,458.04599,26.96999741,6.668006897,460.301178,70
9504,1.019929886,-0.478840351,-0.110133275,-0.313359886,4.77847147,0.12337213,977.9641113,459.1147766,458.3152161,26.87243271,6.565118313,460.4987488,70
9514,0.840364814,-0.598550439,0.196324542,-0.321886688,4.761151314,0.134030625,977.9641113,459.1147766,458.5834656,26.77485847,6.461032867,460.6945496,70
9524,0.993593693,-0.581790984,0.347159237,-0.328015327,4.742499352,0.145488501,977.9641113,459.1147766,458.8728027,26.69777489,6.357114792,460.9254456,70
9534,1.036689281,-0.588973641,0.399831682,-0.337341517,4.719850063,0.15534763,977.9641113,460.1234436,459.1392822,26.60025406,6.253125191,461.1246338,70
9544,1.015141487,-0.533906996,0.193930343,-0.349598765,4.697200298,0.16520673,977.8459473,460.1234436,459.4047852,26.50276375,6.149686337,461.3231812,70
9554,0.986411095,-0.548272192,0.138863698,-0.357592642,4.672952175,0.17559877,977.8459473,460.1234436,459.6693115,26.40528107,6.046103477,461.5206909,70
9564,1.055842996,-0.536301196,0.138863698,-0.367185295,4.650303364,0.186257273,977.8459473,460.1234436,459.9486084,26.32221985,5.942640305,461.7330017,70
9574,0.962469101,-0.514753342,0.407014281,-0.37917611,4.632450581,0.193451747,977.7295532,461.1174927,460.2113342,26.22477722,5.839392662,461.9440918,70
9584,0.938527048,-0.555454791,0.363918662,-0.391166925,4.616196156,0.201179162,977.7295532,461.1174927,460.4730835,26.12732697,5.735738277,462.1437988,70
9594,1.137245774,-0.526724398,0.433350503,-0.404756516,4.599142075,0.208640128,977.7295532,461.1174927,460.7338562,26.02989006,5.632370949,462.3428345,70
9604,0.960074902,-0.471657723,0.438138902,-0.416214377,4.583687305,0.213702917,977.7295532,461.1174927,461.0037537,25.94160652,5.529554367,462.551239,70
9614,0.881066203,-0.474051923,0.339976639,-0.428205222,4.568232536,0.219565079,977.6147461,462.0974426,461.2626953,25.84419441,5.426713943,462.7486877,70
9624,0.794874966,-0.514753342,0.272938997,-0.442860663,4.551445484,0.223562017,977.6147461,462.0974426,461.5206604,25.74676704,5.323466301,462.9612122,70
9634,0.766144514,-0.553060591,0.292092621,-0.457782537,4.533592701,0.225160792,977.6147461,462.0974426,461.7776489,25.64932251,5.219835758,463.1614075,70
9644,0.988805294,-0.462080926,0.37110126,-0.470306277,4.512808323,0.225693718,977.6147461,462.0974426,462.0387878,25.55649185,5.117115021,463.3662109,70
9654,0.912190855,-0.490811348,0.395043284,-0.484695256,4.501617432,0.226759583,977.503418,463.048584,462.2938538,25.45905685,5.01410675,463.5648193,70
9664,0.799663365,-0.545877993,0.387860686,-0.500949442,4.487761021,0.22542727,977.503418,463.048584,462.5479431,25.36159325,4.910547733,463.7744446,70
9674,0.828393817,-0.507570744,0.466869324,-0.514006138,4.477635384,0.223029092,977.503418,463.048584,462.8010559,25.26412964,4.807372093,463.9760742,70
9684,0.761356115,-0.486022949,0.478840351,-0.528661549,4.463246346,0.217166916,977.503418,463.9997864,463.1286011,25.23312569,4.704411983,464.2522888,70
9694,0.739808321,-0.502782345,0.416591108,-0.541451752,4.449656963,0.211837664,977.3920288,463.9997864,463.3804321,25.13567543,4.601284027,464.4526978,70
9704,0.78050977,-0.579396784,0.495599747,-0.556640089,4.435267925,0.20624195,977.3920288,463.9997864,463.6312866,25.03818321,4.49739027,464.6517334,70
9714,0.689530075,-0.421379507,0.395043284,-0.568897426,4.427274227,0.200113311,977.3920288,463.9997864,463.8811951,24.9407177,4.395076275,464.8641052,70
9724,0.672770679,-0.529118598,0.29688102,-0.581154704,4.417415142,0.191053599,977.2857056,464.907959,464.1913147,24.89647484,4.291685104,465.1278381,70
9734,0.677559078,-0.509964943,0.313640416,-0.59421134,4.401160717,0.183592647,977.2857056,464.907959,464.4397888,24.79896164,4.188485622,465.329895,70
9744,0.749385118,-0.529118598,0.37349546,-0.60460335,4.397163868,0.173733547,977.2857056,464.907959,464.6872864,24.70141411,4.085094452,465.5309753,70
9754,0.715866327,-0.533906996,0.435744703,-0.616860628,4.387038231,0.160676882,977.2857056,464.907959,464.9338074,24.60383415,3.981655359,465.7310486,70
9764,0.646434486,-0.517147541,0.337582439,-0.62538743,4.378244877,0.152150065,977.1810913,465.8015137,465.2277222,24.54778099,3.878383875,465.9932861,70
9774,0.646434486,-0.497993946,0.299275219,-0.634980083,4.368385792,0.140425727,977.1810913,465.8015137,465.4727173,24.45016098,3.775303841,466.1971436,70
9784,0.694318473,-0.502782345,0.37110126,-0.644572735,4.358260632,0.128434911,977.1810913,465.8015137,465.7167358,24.35250092,3.672176123,466.3999634,70
9794,0.584185243,-0.505176544,0.572214186,-0.653898895,4.350799084,0.114312403,977.1810913,465.8015137,465.9597778,24.2548008,3.569024324,466.6017761,70
9804,0.584185243,-0.512359142,0.380678058,-0.660826921,4.342272758,0.10285452,977.079834,466.6661987,466.2375183,24.18728447,3.465800762,466.8382874,70
9814,0.562637389,-0.512359142,0.380678058,-0.669620216,4.331347466,0.089264929,977.079834,466.6661987,466.4789124,24.08950424,3.3625772,467.0543823,70
9824,0.579396784,-0.469263524,0.426167905,-0.67628181,4.322820663,0.073810108,977.079834,466.6661987,466.7193298,23.99168205,3.25978446,467.2588501,70
9834,0.605733037,-0.488417149,0.383072257,-0.682410419,4.312695503,0.059421133,977.079834,467.5462036,466.9587708,23.89380455,3.15680027,467.4623413,70
9844,0.584185243,-0.438138902,0.342370838,-0.68667376,4.303102493,0.043699846,976.9768677,467.5462036,467.2237549,23.81801033,3.054318905,467.6914673,70
9854,0.514753342,-0.457292527,0.435744703,-0.690404296,4.291911125,0.027712099,976.9768677,467.5462036,467.4614563,23.72002983,2.95164609,467.89328,70
9864,0.517147541,-0.512359142,0.435744703,-0.692535996,4.280719757,0.010658499,976.9768677,467.5462036,467.6981812,23.62198639,2.848422527,468.1109619,70
9874,0.581790984,-0.524330199,0.282515794,-0.694134772,4.270061493,-0.006128637,976.8772583,468.3973389,467.9338989,23.52388191,2.745079279,468.3157043,70
9884,0.471657723,-0.577002585,0.325611442,-0.695200622,4.260735035,-0.023448698,976.8772583,468.3973389,468.1858215,23.43984032,2.641209364,468.536499,70
9894,0.586579442,-0.505176544,0.395043284,-0.694667637,4.25087595,-0.039702907,976.8772583,468.3973389,468.4197388,23.34160805,2.538057566,468.7394714,70
9904,0.497993946,-0.442927301,0.457292527,-0.694667637,4.2426157,-0.05595712,976.8772583,468.3973389,468.6526794,23.24329948,2.435528278,468.954834,70
9914,0.488417149,-0.486022949,0.304063618,-0.692003012,4.234088898,-0.072477795,976.776123,469.2612,468.884613,23.14492226,2.33256793,469.1610718,70
9924,0.459686726,-0.421379507,0.20350714,-0.688805521,4.225295544,-0.088732004,976.776123,469.2612,469.1263733,23.05521011,2.230254173,469.3772583,70
9934,0.531512797,-0.442927301,0.246602774,-0.686407328,4.214903355,-0.104986221,976.776123,469.2612,469.3564453,22.95667076,2.127724886,469.5816956,70
9944,0.493205547,-0.404620081,0.395043284,-0.681877494,4.207176208,-0.120441042,976.776123,469.2612,469.5855103,22.85803986,2.025578737,469.7852783,70
9954,0.486022949,-0.433350503,0.33518824,-0.677880526,4.193852901,-0.137494639,976.6781006,470.0988159,469.8135986,22.75933075,1.923145175,470.0019531,70
9964,0.486022949,-0.476446152,0.347159237,-0.672817767,4.185059547,-0.151617154,976.6781006,470.0988159,470.0449829,22.66394424,1.820280671,470.2127686,70
9974,0.488417149,-0.454898328,0.342370838,-0.666156173,4.175733566,-0.167604893,976.6781006,470.0988159,470.2711487,22.56506348,1.717631698,470.4184265,70
9984,0.502782345,-0.474051923,0.308852017,-0.660560489,4.16480875,-0.183326185,976.6781006,470.9206848,470.4963074,22.46609879,1.614791155,470.6230469,70
9994,0.488417149,-0.433350503,0.301669419,-0.652833045,4.152551174,-0.198514536,976.5819702,470.9206848,470.7204895,22.36702156,1.512357593,470.8267212,70
10004,0.560243189,-0.490811348,0.347159237,-0.644572735,4.139760971,-0.212637067,976.5819702,470.9206848,470.9419861,22.26657295,1.409349442,471.0429993,70
10014,0.438138902,-0.466869324,0.320823014,-0.635513008,4.132033825,-0.22596018,976.5819702,470.9206848,471.1641541,22.16731644,1.306580782,471.2497559,70
10024,0.497993946,-0.435744703,0.282515794,-0.627252638,4.120309353,-0.239016846,976.4857788,471.7426453,471.3853455,22.06793785,1.204123378,471.4555969,70
10034,0.502782345,-0.459686726,0.217872351,-0.618725896,4.111249447,-0.252606452,976.4857788,471.7426453,471.6055298,21.96847153,1.101426482,471.6603699,70
10044,0.543483794,-0.433350503,0.33279404,-0.609133244,4.102189541,-0.26592955,976.4857788,471.7426453,471.8188477,21.86434937,0.99899298,471.8583374,70
10054,0.531512797,-0.459686726,0.316034615,-0.598474741,4.093130112,-0.277653903,976.4857788,471.7426453,472.0370178,21.76466942,0.896296144,472.0776062,70
10064,0.502782345,-0.512359142,0.29688102,-0.588349164,4.081672192,-0.289111793,976.3929443,472.5362549,472.2541809,21.66492462,0.793072581,472.2844543,70
10074,0.524330199,-0.430956304,0.308852017,-0.576891303,4.071546555,-0.299770296,976.3929443,472.5362549,472.4703369,21.56499481,0.69066304,472.4903564,70
10084,0.466869324,-0.48362875,0.105344877,-0.5662328,4.056358337,-0.30643183,976.3929443,472.5362549,472.6749268,21.45700836,0.587726772,472.6846313,70
10260,0.543483794,-0.418985307,0.227449164,-0.55477488,4.043834686,-0.314958632,976.3929443,472.5362549,472.8890076,21.35683441,0.485436916,472.9010315,70
10260,0.63206923,-0.423773706,0.395043284,-0.543849885,4.030777931,-0.322952509,976.3018799,473.3146667,473.1020813,21.25654602,0.383099169,473.1089783,70
10260,0.509964943,-0.414196908,0.342370838,-0.531326175,4.014790058,-0.328814715,976.3018799,473.3146667,473.3141479,21.15612602,0.280857205,473.315918,70
10260,0.543483794,-0.430956304,0.287304193,-0.517470121,3.997736692,-0.333344579,976.3018799,473.3146667,473.510498,21.04465485,0.178447649,473.5071716,70
10260,0.512359142,-0.450109929,0.37110126,-0.50388056,3.984147072,-0.33760795,976.2140503,474.0652161,473.720459,20.94403648,0.075846553,473.7119751,70
10260,0.603338838,-0.366312861,0.471657723,-0.490823895,3.9745543,-0.340805531,976.2140503,474.0652161,473.9293823,20.84318352,-0.025916578,473.9293823,70
10260,0.565031588,-0.40940848,0.351947635,-0.476967841,3.967093468,-0.344269514,976.2140503,474.0652161,474.1372986,20.74226189,-0.128110662,474.1372986,70
10260,0.474051923,-0.40940848,0.37110126,-0.463378251,3.95776701,-0.345601827,976.2140503,474.0652161,474.3249512,20.62713051,-0.230304748,474.3249512,70
10260,0.44532153,-0.383072257,0.272938997,-0.451653898,3.951105595,-0.349598765,976.1263428,474.8153076,474.5307007,20.52591705,-0.332235456,474.5307007,70
10260,0.526724398,-0.351947635,0.316034615,-0.439929545,3.945243597,-0.353595704,976.1263428,474.8153076,474.7354431,20.42452431,-0.433854938,474.7354431,70
10260,0.505176544,-0.375889659,0.411802679,-0.425540596,3.938315392,-0.355194479,976.1263428,474.8153076,474.9391785,20.3230381,-0.535713851,474.9391785,70
10260,0.512359142,-0.330399841,0.308852017,-0.412750393,3.928722858,-0.358658493,976.1263428,474.8153076,475.1196289,20.2053318,-0.637117863,475.1196289,70
10260,0.450109929,-0.320823014,0.155623108,-0.401825428,3.917797804,-0.361856043,976.0402832,475.551239,475.321167,20.10348511,-0.738426089,475.321167,70
10260,0.541089594,-0.320823014,0.375889659,-0.390101075,3.905807018,-0.364520669,976.0402832,475.551239,475.521698,20.00150299,-0.839734316,475.521698,70
10260,0.526724398,-0.337582439,0.471657723,-0.37704441,3.893816233,-0.365320057,976.0402832,475.551239,475.7211914,19.89941406,-0.941210151,475.7211914,70
10260,0.397437483,-0.354341865,0.287304193,-0.36771822,3.885289431,-0.366652369,976.0402832,475.551239,475.8948975,19.7796669,-1.042853594,475.8948975,70
10260,0.495599747,-0.33279404,0.18435353,-0.35732618,3.875430346,-0.367984682,975.9559326,476.2724915,476.0921631,19.67729378,-1.144281507,476.0921631,70
10264,0.507570744,-0.380678058,0.356736064,-0.346401215,3.864505291,-0.370382845,975.9559326,476.2724915,476.2884216,19.57488251,-1.246188283,476.2884216,70
10274,0.438138902,-0.344765037,0.428562105,-0.333344579,3.855978727,-0.370649308,975.9559326,476.2724915,476.4836426,19.47225952,-1.347735882,476.4836426,70
10284,0.598550439,-0.361524463,0.354341865,-0.321087271,3.849317074,-0.370116383,975.87323,476.9795837,476.6979065,19.38353157,-1.449451089,476.6979065,70
10294,0.502782345,-0.330399841,0.20350714,-0.309362948,3.841056585,-0.370116383,975.87323,476.9795837,476.8912354,19.28060532,-1.550855041,476.8912354,70
10304,0.380678058,-0.349553436,0.287304193,-0.297638565,3.835727453,-0.368517607,975.87323,476.9795837,477.0835266,19.17758751,-1.652450562,477.0835266,70
10314,0.462080926,-0.325611442,0.351947635,-0.284581929,3.827467203,-0.36771822,975.87323,476.9795837,477.2747803,19.07437706,-1.75380671,477.2747803,70
10324,0.524330199,-0.320823014,0.349553436,-0.274722815,3.81760788,-0.365586549,975.7904663,477.6872253,477.4795837,18.98108101,-1.855114937,477.4795837,70
10334,0.464475125,-0.320823014,0.399831682,-0.263797849,3.80828166,-0.363188356,975.7904663,477.6872253,477.6688843,18.87759399,-1.956423163,477.6688843,70
10344,0.48362875,-0.306457818,0.342370838,-0.253405809,3.79495883,-0.35945788,975.7904663,477.6872253,477.8571472,18.77393532,-2.057587624,477.8571472,70
10354,0.447715729,-0.33279404,0.339976639,-0.244346097,3.785099506,-0.356526792,975.7904663,477.6872253,478.0443726,18.67020988,-2.159015656,478.0443726,70
10364,0.478840351,-0.313640416,0.313640416,-0.23528637,3.775773287,-0.354395092,975.7111816,478.365448,478.2393188,18.57228279,-2.260251999,478.2393188,70
10374,0.450109929,-0.323217243,0.306457818,-0.226493105,3.763782501,-0.349865228,975.7111816,478.365448,478.42453,18.46827316,-2.361584187,478.42453,70
10384,0.517147541,-0.313640416,0.323217243,-0.219565079,3.753923416,-0.344003052,975.7111816,478.365448,478.6087036,18.36410522,-2.46282053,478.6087036,70
10394,0.464475125,-0.328005642,0.237025961,-0.208373666,3.743264914,-0.340272576,975.7111816,478.365448,478.7918396,18.25984764,-2.56420064,478.7918396,70
10404,0.416591108,-0.275333196,0.165199921,-0.198248088,3.730208158,-0.335742712,975.631897,479.0437012,478.9783936,18.15834999,-2.665054083,478.9783936,70
10414,0.380678058,-0.284909993,0.351947635,-0.188655436,3.717684507,-0.331212848,975.631897,479.0437012,479.1594543,18.05371094,-2.766003132,479.1594543,70
10424,0.442927301,-0.33279404,0.37349546,-0.178263396,3.70755887,-0.327748835,975.631897,479.0437012,479.3394775,17.94908905,-2.867431164,479.3394775,70
10434,0.44532153,-0.304063618,0.37349546,-0.167071983,3.701163769,-0.322153151,975.5541992,479.708313,479.5184631,17.84425163,-2.968571901,479.5184631,70
10444,0.416591108,-0.301669419,0.189141929,-0.156147003,3.690771818,-0.31895557,975.5541992,479.708313,479.6971436,17.73979759,-3.069688559,479.6971436,70
10454,0.378283858,-0.256179571,0.122104287,-0.146554366,3.679047585,-0.313892812,975.5541992,479.708313,479.8740234,17.63455772,-3.170350313,479.8740234,70
10464,0.361524463,-0.260968,0.256179571,-0.135629401,3.668921947,-0.30856356,975.5541992,479.708313,480.0498352,17.52920914,-3.27105999,480.0498352,70
10474,0.404620081,-0.287304193,0.328005642,-0.124437973,3.659329176,-0.304033697,975.4799805,480.3429565,480.2246094,17.42382622,-3.372033119,480.2246094,70
10484,0.440533102,-0.251391172,0.244208574,-0.115644716,3.651868343,-0.298704445,975.4799805,480.3429565,480.3948364,17.3158226,-3.472646952,480.3948364,70
10494,0.385466486,-0.299275219,0.20590134,-0.104453288,3.64520669,-0.292575806,975.4799805,480.3429565,480.5674744,17.2102356,-3.573739767,480.5674744,70
10504,0.368707061,-0.263362199,0.251391172,-0.094594181,3.636413574,-0.288045943,975.4799805,480.3429565,480.7390442,17.10440636,-3.674473286,480.7390442,70
10514,0.387860686,-0.284909993,0.280121595,-0.086067379,3.628952503,-0.282450229,975.4074097,480.9639282,480.9095764,16.99853897,-3.775422335,480.9095764,70
10524,0.380678058,-0.244208574,0.390254885,-0.076474734,3.622024536,-0.27525574,975.4074097,480.9639282,481.0718689,16.88745117,-3.875964403,481.0718689,70
10534,0.375889659,-0.268150598,0.256179571,-0.067681469,3.614830017,-0.268594176,975.4074097,480.9639282,481.2402344,16.78127861,-3.976745844,481.2402344,70
10544,0.356736064,-0.275333196,0.162805721,-0.059687596,3.607369184,-0.260866761,975.4074097,480.9639282,481.4075317,16.67502213,-4.077599049,481.4075317,70
10554,0.294486821,-0.280121595,0.241814375,-0.051693719,3.597509861,-0.255004585,975.3365479,481.5701904,481.573761,16.56867409,-4.178500175,481.573761,70
10564,0.411802679,-0.248996973,0.284909993,-0.043699846,3.589249611,-0.249142408,975.3365479,481.5701904,481.7285156,16.45474815,-4.279089928,481.7285156,70
10574,0.430956304,-0.253785372,0.280121595,-0.036771823,3.582321644,-0.24461256,975.3365479,481.5701904,481.8925476,16.34805107,-4.37972784,481.8925476,70
10584,0.342370838,-0.229843363,0.198718742,-0.030909648,3.572995424,-0.238217458,975.267334,482.162262,482.055481,16.24115372,-4.480126381,482.055481,70
10594,0.323217243,-0.20590134,0.162805721,-0.024514547,3.563136101,-0.231022969,975.267334,482.162262,482.2173462,16.13405609,-4.580285549,482.2173462,70
10604,0.421379507,-0.227449164,0.328005642,-0.016787136,3.554342985,-0.223562017,975.267334,482.162262,482.3648987,16.01734924,-4.680660248,482.3648987,70
10614,0.380678058,-0.246602774,0.277727395,-0.008793262,3.545016766,-0.218232766,975.267334,482.162262,482.5245361,15.91015625,-4.781226158,482.5245361,70
10624,0.387860686,-0.213083953,0.217872351,-0.002931087,3.535157681,-0.211304754,975.1998291,482.739624,482.683075,15.80272579,-4.881456852,482.683075,70
10634,0.375889659,-0.239420176,0.265756398,0.004529862,3.525565147,-0.204909652,975.1998291,482.739624,482.8405457,15.69530487,-4.981951237,482.8405457,70
10644,0.366312861,-0.239420176,0.232237563,0.011990812,3.518104315,-0.196116373,975.1998291,482.739624,482.9812317,15.57602119,-5.082445621,482.9812317,70
10654,0.383072257,-0.244208574,0.129286885,0.017586524,3.508244991,-0.187323123,975.1998291,482.739624,483.1364441,15.46835327,-5.18298769,483.1364441,70
10664,0.395043284,-0.227449164,0.179565132,0.023981623,3.500517607,-0.179862171,975.1340332,483.3027954,483.2905884,15.36051941,-5.283362389,483.2905884,70
10674,0.457292527,-0.208295554,0.198718742,0.030643184,3.492789984,-0.172401235,975.1340332,483.3027954,483.443634,15.25251007,-5.383545399,483.443634,70
10684,0.359130263,-0.20350714,0.18674773,0.036771823,3.483464003,-0.163341507,975.1340332,483.3027954,483.5777588,15.13048744,-5.483680248,483.5777588,70
10694,0.37110126,-0.227449164,0.155623108,0.043433387,3.47600317,-0.15428178,975.1340332,483.3027954,483.7285156,15.02227974,-5.584054947,483.7285156,70
10704,0.438138902,-0.227449164,0.20590134,0.049828485,3.468808651,-0.143356815,975.0682983,483.8654785,483.8782043,14.9139843,-5.684429646,483.8782043,70
10714,0.418985307,-0.193930343,0.237025961,0.054624807,3.460548162,-0.132964775,975.0682983,483.8654785,484.0267944,14.80545235,-5.784469128,484.0267944,70
10724,0.402225882,-0.227449164,0.129286885,0.059154671,3.450422525,-0.12337213,975.0682983,483.8654785,484.1554565,14.68163681,-5.884843826,484.1554565,70
10734,0.430956304,-0.227449164,0.126892686,0.06261868,3.440563679,-0.111114852,975.0041504,484.4144897,484.3017273,14.57296276,-5.985218525,484.3017273,70
10744,0.495599747,-0.215478152,0.258573771,0.065816231,3.429638624,-0.099656969,975.0041504,484.4144897,484.4468994,14.46415138,-6.085473537,484.4468994,70
10754,0.500388145,-0.234631762,0.308852017,0.070346095,3.422177792,-0.088199086,975.0041504,484.4144897,484.5910034,14.35534859,-6.185919762,484.5910034,70
10764,0.505176544,-0.237025961,0.04309563,0.07194487,3.41258502,-0.075142421,975.0041504,484.4144897,484.714447,14.22971821,-6.286389828,484.714447,70
10774,0.383072257,-0.220266551,0.105344877,0.075941809,3.402459383,-0.065283306,974.9417114,484.948761,484.8562012,14.12054157,-6.386692524,484.8562012,70
10784,0.411802679,-0.237025961,0.244208574,0.078872897,3.392067432,-0.05249311,974.9417114,484.948761,484.9968567,14.0113678,-6.48716259,484.9968567,70
10794,0.469263524,-0.165199921,0.210689753,0.080738127,3.384340048,-0.040502299,974.9417114,484.948761,485.1364136,13.9017725,-6.586914539,485.1364136,70
10804,0.497993946,-0.134075299,0.031124622,0.084202148,3.375813007,-0.027445635,974.9417114,484.948761,485.2547607,13.77377224,-6.686355114,485.2547607,70
10814,0.414196908,-0.162805721,0.134075299,0.084468603,3.366220474,-0.016254211,974.8809204,485.4688416,485.3919373,13.66383934,-6.786083221,485.3919373,70
10824,0.497993946,-0.138863698,0.277727395,0.084735066,3.357693672,-0.00319755,974.8809204,485.4688416,485.5280151,13.55371284,-6.885571957,485.5280151,70
10834,0.524330199,-0.177170932,0.232237563,0.087399691,3.348900557,0.007194487,974.8809204,485.4688416,485.6629944,13.44370174,-6.985443592,485.6629944,70
10844,0.442927301,-0.162805721,0.208295554,0.088199086,3.340640306,0.017852986,974.8809204,485.4688416,485.7764587,13.31399822,-7.0851717,485.7764587,70
10854,0.423773706,-0.189141929,0.248996973,0.087666154,3.3315804,0.03011026,974.8201294,485.9889526,485.9090576,13.20370483,-7.185163021,485.9090576,70
10864,0.565031588,-0.191536129,0.18435353,0.088732004,3.322520494,0.043433387,974.8201294,485.9889526,486.0405579,13.09335232,-7.285178185,486.0405579,70
10874,0.548272192,-0.150834709,0.150834709,0.088465542,3.310529709,0.05595712,974.8201294,485.9889526,486.170929,12.98272133,-7.384786606,486.170929,70
10884,0.459686726,-0.181959331,0.270544797,0.087666154,3.302003145,0.067947932,974.7611084,486.4943237,486.3124695,12.88460064,-7.484706402,486.3124695,70
10894,0.536301196,-0.16759412,0.280121595,0.085001536,3.287347794,0.081537522,974.7611084,486.4943237,486.4407654,12.77404594,-7.584482193,486.4407654,70
10904,0.545877993,-0.150834709,0.210689753,0.082869835,3.278287888,0.094327718,974.7611084,486.4943237,486.5679626,12.6633358,-7.684090614,486.5679626,70
